problem_id,problem_title,information,problem_answer_num,problem_submit_num,problem_answer_rate
15415,Shattered Cake,다국어,173,260,78.281
15416,Cordon Bleu,다국어,29,241,35.366
15417,Kabobs,다국어,6,43,16.667
15418,Burglary,다국어,10,37,28.571
15419,Frosting on the Cake,다국어,55,124,48.673
15420,Blowing Candles,스페셜 저지다국어,80,416,28.674
15421,Birthday Cake,다국어,9,41,37.5
15422,Bumped!,다국어,172,814,27.129
15423,Canonical Coin Systems,다국어,45,214,30.201
15424,Cat and Mice,스페셜 저지다국어,10,96,11.364
15425,Company Picnic,스페셜 저지다국어,11,48,28.947
15426,GlitchBot,다국어,26,37,92.857
15427,Greeting Card,다국어,27,71,45.763
15428,Imperfect GPS,스페셜 저지다국어,20,49,51.282
15429,Odd Gnome,다국어,146,221,69.856
15430,Progressive Scramble,다국어,34,62,62.963
15431,Space Probe,스페셜 저지다국어,13,48,41.935
15432,Suspension Bridges,스페셜 저지다국어,21,100,22.105
15433,Umbral Decoding,다국어,13,51,26.0
15434,Rhombinoes,다국어,3,4,100.0
15435,Enumerating Brackets,다국어,4,8,57.143
15436,Wizard of Odds,다국어,29,146,27.103
15437,Treasure Hunt,다국어,18,45,54.545
15438,Planet Destruction,스페셜 저지다국어,3,3,100.0
15439,베라의 패션,다국어,6007,7140,88.092
15440,Vera And LCS,스페셜 저지다국어,8,28,57.143
15441,Vera and Mean Sorting,다국어,3,7,50.0
15442,Vera and Sorting,다국어,2,2,100.0
15443,Vera and Love Triangles,다국어,7,11,70.0
15444,Vera and ABCDE,다국어,120,157,92.308
15445,Vera and Banquet,다국어,4,4,100.0
15446,Vera and Canada Day,다국어,4,5,80.0
15447,Vera and Dogs,스페셜 저지다국어,5,5,100.0
15448,Vera and Engineering Buildings,다국어,2,7,33.333
15449,Art,다국어,151,202,83.425
15450,Biology,다국어,6,6,100.0
15451,Computer Science,다국어,9,18,50.0
15452,Drama,다국어,2,2,100.0
15453,English,다국어,2,13,50.0
15454,Standing Out from the Herd,다국어,37,149,41.111
15455,Push a Box,다국어,26,158,24.762
15456,Greedy Gift Takers,다국어,85,257,44.737
15457,A Pie for a Pie,다국어,71,410,33.491
15458,Barn Painting,다국어,198,531,45.94
15459,Haybale Feast,다국어,335,1238,36.374
15460,My Cow Ate My Homework,다국어,325,1487,26.926
15461,Milk Measurement,다국어,162,887,24.071
15462,The Bovine Shuffle,다국어,242,729,39.737
15463,Blocked Billboard,다국어,617,1248,57.88
15464,The Bovine Shuffle,다국어,357,786,54.923
15465,Milk Measurement,다국어,320,950,41.558
15466,Similarity Computation,다국어,44,50,88.0
15467,The Combination of Poker Cards,다국어,28,41,73.684
15468,Coloring Intervals,다국어,3,9,37.5
15469,Mixing Coins,다국어,10,24,58.824
15470,Fences,스페셜 저지다국어,1,4,100.0
15471,A Simple Function,다국어,8,16,66.667
15472,The Jet-Black Wings,다국어,0,0,0.0
15473,HH Country,다국어,0,0,0.0
15474,鉛筆 (Pencils),다국어,1158,1788,68.929
15475,双六 (Sugoroku),다국어,81,100,86.17
15476,幹線道路 (Trunk Road),서브태스크다국어,79,100,91.86
15477,水ようかん (Mizuyokan),서브태스크다국어,27,53,65.854
15478,森林伐採 (Deforestation),서브태스크다국어,22,40,66.667
15479,L番目のK番目の数 (LthKthNumber),서브태스크다국어,25,30,96.154
15480,LCA와 쿼리,,728,2164,44.938
15481,그래프와 MST,,372,1910,35.977
15482,한글 LCS,,381,1045,49.416
15483,최소 편집,,1025,2376,55.828
15484,최소 편집 2,,39,157,53.425
15485,\(a^ib^jc^k\),,100,209,62.5
15486,퇴사 2,,5246,18332,38.477
15487,A[j]-A[i]+A[l]-A[k],,118,304,47.2
15488,나이트가 체스판을 벗어나지 않을 확률,스페셜 저지,115,200,71.429
15489,파스칼 삼각형,,1251,2441,60.289
15490,즐거운 게임,,58,310,28.571
15491,도시 정비,,74,363,31.76
15492,뒤집기,,19,306,13.869
15493,수 고르기,,40,312,19.802
15494,Davor,다국어,92,150,73.016
15495,Alkemija,다국어,19,29,82.609
15496,Mate,다국어,21,62,44.681
15497,Cover,다국어,26,50,56.522
15498,Kotrljanje,스페셜 저지다국어,2,13,20.0
15499,Vrtić,스페셜 저지다국어,4,19,22.222
15500,이상한 하노이 탑,스페셜 저지,232,640,49.573
15501,부당한 퍼즐,,471,1725,44.518
15502,K-균등 문자열,,108,273,48.869
15503,레벨 배치하기,,42,196,35.897
15504,프로그래밍 대결,,104,362,34.667
15505,아름다운 퍼즐 만들기,,36,180,25.714
15506,정원사,,59,416,21.852
15507,연산 최적화,,51,278,29.143
15508,Xayahh-Rakann at Moloco (Easy),다국어,97,243,52.151
15509,Xayahh-Rakann at Moloco (Hard),다국어,102,318,44.934
15510,League of Overwatch at Moloco (Easy),다국어,91,181,67.91
15511,League of Overwatch at Moloco (Hard),다국어,108,271,53.731
15512,Lottery for Vitcoins at Moloco (Easy),다국어,45,63,86.538
15513,Lottery for Vitcoins at Moloco (Hard),다국어,82,207,46.328
15514,Tap Titanz at Moloco (Easy),다국어,44,90,53.659
15515,Tap Titanz at Moloco (Hard),다국어,47,89,66.197
15516,Array Manipulation at Moloco (Easy),다국어,130,175,87.248
15517,Array Manipulation at Moloco (Hard),다국어,105,228,60.694
15518,Window,다국어,68,77,94.444
15519,Tournament Chart,다국어,31,61,57.407
15520,Prime-Factor Prime,다국어,53,106,60.92
15521,Revenge of the Broken Door,다국어,12,70,18.182
15522,Tree Separator,다국어,30,81,46.875
15523,RPG Maker,스페셜 저지다국어,19,41,48.718
15524,Coin Slider,다국어,35,92,42.169
15525,Separate String,다국어,47,185,40.517
15526,Revenge of the Endless BFS,다국어,11,24,73.333
15527,Farm Village,다국어,13,27,52.0
15528,Conveyor Belt,다국어,9,14,69.231
15529,Best Matched Pair,다국어,46,74,79.31
15530,Help the Princess!,다국어,31,60,52.542
15531,We don’t wanna work!,다국어,16,47,35.556
15532,Parentheses,다국어,25,43,65.789
15533,Similarity of Subtrees,다국어,22,29,81.481
15534,Escape from the Hell,다국어,12,29,85.714
15535,Share the Ruins Preservation,다국어,9,19,47.368
15536,Pipe Fitter and the Fierce Dogs,다국어,9,16,75.0
15537,Multisect,스페셜 저지다국어,11,20,91.667
15538,Compressed Formula,다국어,8,12,72.727
15539,Non-redundant Drive,다국어,16,81,23.529
15540,Calling Extraterrestrial Intelligence Again,다국어,9,12,75.0
15541,Equals are Equals,다국어,2,2,100.0
15542,GIGA Universe Cup,스페셜 저지다국어,1,1,100.0
15543,Life Line,다국어,1,1,100.0
15544,Map of Ninja House,다국어,3,3,100.0
15545,Shredding Company,다국어,8,8,100.0
15546,Viva Confetti,다국어,0,0,0.0
15547,Lorem ipsum,번외,155,1453,22.302
15548,Anagram Pyramids (Hard),다국어,2,8,66.667
15549,if,스페셜 저지언어 제한,877,1748,54.812
15550,if 2,스페셜 저지언어 제한,387,792,65.042
15551,if 3,스페셜 저지,141,271,67.464
15552,빠른 A+B,,96809,263286,45.715
15553,난로,서브태스크다국어,411,806,68.046
15554,전시회,서브태스크다국어,168,457,46.537
15555,Dango Maker,서브태스크다국어,72,263,34.123
15556,Commuter Pass,서브태스크다국어,59,139,55.14
15557,Snake Escaping,서브태스크다국어,29,84,44.615
15558,점프 게임,,1086,4480,30.446
15559,내 선물을 받아줘,,468,1535,39.594
15560,구간 합 최대? 1,,201,645,44.469
15561,구간 합 최대? 2,,258,977,32.866
15562,네트워크,,81,240,53.642
15563,Äventyr 1,,65,213,47.445
15564,Äventyr 2,,85,397,30.909
15565,귀여운 라이언,,1431,4932,37.747
15566,개구리 1,스페셜 저지,103,432,30.383
15567,개구리 2,스페셜 저지,37,123,44.578
15568,개구리 3,스페셜 저지,39,174,31.707
15569,블록 1,,114,322,50.442
15570,블록 2,,84,211,54.194
15571,블록 3,,97,218,69.784
15572,블록 4,,89,276,42.381
15573,채굴,,244,1119,26.872
15574,신호 1,스페셜 저지,86,196,53.75
15575,신호 2,스페셜 저지,80,309,32.0
15576,큰 수 곱셈 (2),언어 제한,619,2881,40.352
15577,Prosjek,스페셜 저지다국어,157,193,90.751
15578,Timovi,다국어,41,100,46.591
15579,Go,다국어,24,77,37.5
15580,Clickbait,다국어,9,23,47.368
15581,Dostavljač,다국어,9,26,39.13
15582,Priglavci,스페셜 저지다국어,9,14,75.0
15583,Lifeguards (Platinum),다국어,31,151,24.603
15584,Cow at Large (Platinum),다국어,13,53,35.135
15585,Sprinklers,다국어,22,51,52.381
15586,MooTube (Gold),다국어,270,552,61.927
15587,Cow at Large (Gold),다국어,128,300,56.889
15588,Stamp Painting,다국어,109,332,39.927
15589,Lifeguards (Silver),다국어,259,778,43.676
15590,Rental Service,다국어,154,521,36.93
15591,MooTube (Silver),다국어,1918,6791,37.815
15592,Blocked Billboard II,다국어,369,1299,34.877
15593,Lifeguards (Bronze),다국어,626,1200,60.425
15594,Out of Place,다국어,184,622,44.019
15595,정답 비율 계산하기,스페셜 저지,215,789,43.347
15596,정수 N개의 합,언어 제한함수 구현,59998,140005,50.428
15599,Ascending Photo,다국어,29,117,30.526
15600,Boss Battle,다국어,176,327,64.234
15601,Connect the Dots,다국어,2,10,100.0
15602,Dunglish,다국어,34,64,56.667
15603,English Restaurant,스페셜 저지다국어,4,8,50.0
15604,Factor-Free Tree,스페셜 저지다국어,42,152,33.6
15605,Glyph Recognition,스페셜 저지다국어,26,39,68.421
15606,High Score,다국어,46,174,37.097
15607,Installing Apps,스페셜 저지다국어,41,197,24.118
15608,Juggling Troupe,다국어,17,45,56.667
15609,Knockout Tournament,스페셜 저지다국어,24,43,60.0
15610,Abbey Courtyard,스페셜 저지다국어,1427,2089,75.343
15611,Broken Gearbox,스페셜 저지다국어,8,16,50.0
15612,Cube Bits,다국어,82,227,45.81
15613,The Lawyer,스페셜 저지다국어,3,4,100.0
15614,Petrol,다국어,5,23,62.5
15615,The Prices,다국어,4,24,100.0
15616,Divisors,다국어,13,25,68.421
15617,Euclidean Nim,다국어,5,5,100.0
15618,Pillars,스페셜 저지다국어,1,1,100.0
15619,Global Warming,다국어,3,5,100.0
15620,Hit of the Season,스페셜 저지다국어,0,0,0.0
15621,The Staging,다국어,9,30,30.0
15622,The Cave,스페셜 저지다국어,3,6,60.0
15623,The Captain,다국어,8,15,53.333
15624,피보나치 수 7,전체 채점,2198,5350,51.633
15625,Paprike,서브태스크다국어,18,32,72.0
15626,Pick,서브태스크점수다국어채점 준비 중,0,0,0.0
15627,Svjetlost,서브태스크스페셜 저지다국어,4,8,80.0
15628,Zagonetka,서브태스크다국어인터랙티브,3,4,100.0
15629,Africa,,237,822,36.128
15630,Binary Game,언어 제한,135,498,48.913
15631,BOJeopardy,스페셜 저지언어 제한번외,368,1050,42.25
15632,Drawing Character,스페셜 저지,45,719,9.146
15633,Fan Death,,1484,2902,56.641
15634,Glen,스페셜 저지,36,147,29.752
15635,IDN Homograph Attack,번외,19,66,38.0
15636,Linear Algebra and Group,언어 제한번외,289,1404,25.735
15637,Lotto,번외,314,546,74.057
15638,No Description,,500,1114,54.23
15639,Rick,번외,222,838,38.475
15640,Satan Game,스페셜 저지언어 제한,135,874,31.106
15641,"SUPER SUPER BINARY SEARCH DELUXE 2.5: THE LEGEND OF THE GOLDEN MAZASSUMNIDA, EPISODE 2: THE MAZWAETL UNIVERSE, PART 2: THE PARALLEL UNIVERSE AND THE LOST MAZASSUMNIDA: GAME OF THE YEAR EDITION",스페셜 저지언어 제한번외,4658,47495,11.048
15642,Thinking Station,,16,72,25.806
15643,Yee,언어 제한번외,1796,8809,27.077
15644,구슬 탈출 3,스페셜 저지,850,1717,61.063
15645,내려가기 2,,299,495,71.021
15646,농부 후안은 바리스타입니다,다국어,81,445,33.75
15647,로스팅하는 엠마도 바리스타입니다,다국어,120,290,52.174
15648,추출하는 폴도 바리스타입니다,다국어,122,330,46.212
15649,N과 M (1),,36215,88114,62.461
15650,N과 M (2),,33219,61833,73.966
15651,N과 M (3),,28214,56289,66.802
15652,N과 M (4),,28150,44619,78.757
15653,구슬 탈출 4,,1318,3857,46.343
15654,N과 M (5),,16611,28210,72.731
15655,N과 M (6),,11913,17459,84.784
15656,N과 M (7),,11079,17309,78.854
15657,N과 M (8),,13734,19672,81.872
15658,연산자 끼워넣기 (2),,3343,7867,52.185
15659,연산자 끼워넣기 (3),,271,618,58.03
15660,테트로미노 (2),,40,376,16.194
15661,링크와 스타트,,2917,9745,44.905
15662,톱니바퀴 (2),,1564,2897,68.118
15663,N과 M (9),,11413,30581,49.141
15664,N과 M (10),,7876,11867,80.862
15665,N과 M (11),,7377,11958,76.716
15666,N과 M (12),,9918,14388,80.779
15667,2018 연세대학교 프로그래밍 경진대회,,1790,2961,68.19
15668,방 번호,스페셜 저지,341,1565,30.86
15669,나무 위의 입자,,141,518,34.815
15670,도로 공사,,110,346,43.307
15671,오델로,,231,660,40.598
15672,시공스톤,스페셜 저지,36,166,24.658
15673,헤븐스 키친 2,,120,443,33.803
15674,가로수,,57,334,22.441
15675,괴도 강산,,175,395,54.688
15676,졸업한 택희를 기리며,스페셜 저지,3,130,2.655
15677,문제 하나 풀어볼래?,,31,116,30.693
15678,연세워터파크,,709,2227,42.328
15679,수열의 개수,스페셜 저지,46,638,8.333
15680,연세대학교,,8221,11943,76.001
15681,트리와 쿼리,,3380,9520,46.162
15682,삼차 방정식 풀기 2,스페셜 저지,88,2791,4.851
15683,감시,,12022,42351,43.87
15684,사다리 조작,,7787,60671,21.705
15685,드래곤 커브,,9057,23225,54.921
15686,치킨 배달,,21044,71657,45.606
15687,직사각형,언어 제한클래스 구현,352,1493,31.683
15688,수 정렬하기 5,시간 누적,3080,8658,49.79
15689,Catch the Plane,스페셜 저지다국어,27,75,51.923
15690,Comma Sprinkler,다국어,28,46,84.848
15691,Conquer The World,다국어,17,46,70.833
15692,Gem Island,스페셜 저지다국어,50,162,42.373
15693,Getting a Jump on Crime,다국어,8,41,32.0
15694,Go with the Flow,다국어,16,18,100.0
15695,Panda Preserve,스페셜 저지다국어,13,50,38.235
15696,Single Cut of Failure,스페셜 저지다국어,16,57,47.059
15697,Triangles,다국어,11,29,57.895
15698,Uncrossed Knight’s Tour,다국어,15,130,45.455
15699,Wireless is the New Fiber,스페셜 저지다국어,27,38,75.0
15700,타일 채우기 4,,2890,5296,60.233
15701,순서쌍,,318,576,64.372
15702,중간고사 채점,,430,1223,42.957
15703,주사위 쌓기,,71,225,48.299
15704,백준 마라톤 대회,서브태스크,50,460,14.837
15705,단어 찾기,,103,331,47.907
15706,블록 게임,서브태스크,4,37,33.333
15707,exceed or not,언어 제한,186,868,34.191
15708,미네크래프트,,239,1102,28.419
15709,정기검진,,86,350,29.758
15710,xor 게임,,151,367,46.037
15711,환상의 짝꿍,,720,5941,16.352
15712,등비수열,,314,1544,33.404
15713,오리날다,,62,324,25.833
15714,열려라 참깨,,32,69,57.143
15715,배열과 gcd,,68,370,26.772
15716,딸기당근수박참외메론게임,,16,275,11.852
15717,떡파이어,,265,962,33.801
15718,돌아온 떡파이어,,261,2084,17.048
15719,중복된 숫자,,965,6767,22.642
15720,카우버거,,876,1486,67.54
15721,번데기,,612,1674,46.259
15722,빙글빙글 스네일,,221,412,71.987
15723,n단 논법,,668,1334,59.115
15724,주지수,,842,2349,42.698
15725,다항함수의 미분,,478,1818,32.297
15726,이칙연산,,3439,13156,30.96
15727,조별과제를 하려는데 조장이 사라졌다,,6859,11977,61.329
15728,에리 - 카드,,288,954,35.821
15729,방탈출,,591,1579,48.843
15730,수영장 사장님,,171,831,30.7
15731,Python 문법,,56,243,36.129
15732,도토리 숨기기,,763,3393,27.505
15733,나는 누구인가,,8549,10692,84.585
15734,명장 남정훈,,989,1830,61.012
15735,삼각,,219,560,48.993
15736,청기 백기,,559,1128,63.813
15737,일반 그래프 매칭,,58,200,49.573
15738,뒤집기,,128,369,52.245
15739,매직스퀘어,,408,1405,37.024
15740,A+B - 9,서브태스크,7745,15847,62.601
15741,일반 그래프 최대 가중치 매칭,,22,117,44.898
15742,Slingshot,다국어,36,76,47.368
15743,New Barns,다국어,46,154,32.394
15744,Cow Gymnasts,다국어,31,92,35.227
15745,Snow Boots,다국어,127,308,50.397
15746,Directory Traversal,다국어,69,205,43.125
15747,Taming the Herd,다국어,98,168,68.531
15748,Rest Stops,다국어,528,1936,33.695
15749,Snow Boots,다국어,152,504,38.776
15750,Teleportation,다국어,78,314,36.967
15751,Teleportation,다국어,833,1543,59.415
15752,Hoofball,다국어,152,632,31.733
15753,Taming the Herd,다국어,209,582,41.884
15754,Out of Sorts,다국어,25,108,30.12
15756,Disruption,다국어,52,111,55.914
15757,Out of Sorts,다국어,50,182,33.113
15758,Milking Order,다국어,103,284,44.589
15759,Talent Show,다국어,63,345,27.039
15760,Out of Sorts,다국어,156,419,44.957
15761,Lemonade Line,다국어,245,404,66.396
15762,Multiplayer Moo,다국어,46,236,27.879
15763,Team Tic Tac Toe,다국어,175,607,36.008
15764,Milking Order,다국어,104,665,24.703
15765,Family Tree,다국어,40,123,38.462
15766,New Home,다국어,17,152,19.54
15767,Circle selection,다국어,26,197,17.219
15768,Duathlon,다국어,35,116,35.714
15769,PuyoPuyo,서브태스크스페셜 저지다국어,61,216,31.937
15770,QueryreuQ,서브태스크다국어,122,599,29.54
15771,Recipe,서브태스크다국어,32,272,16.931
15772,Segmentation,서브태스크다국어,83,400,28.136
15773,Touch The Sky,서브태스크다국어,171,935,26.803
15774,United States Of Eurasia,서브태스크다국어,16,127,18.605
15775,Voronoi Diagram,서브태스크다국어,55,242,25.822
15776,Winter Olympic Games,서브태스크스페셜 저지다국어,60,483,23.622
15777,Xtreme NP-hard Problem?!,서브태스크다국어,34,356,13.655
15778,Yut Nori,서브태스크다국어,137,805,22.204
15779,Zigzag,서브태스크다국어,257,928,42.479
15780,멀티탭 충분하니?,,1622,3448,56.793
15781,헬멧과 조끼,,1898,2454,84.808
15782,Calculate! 2,,216,754,50.233
15783,세진 바이러스,,325,1358,37.529
15784,질투진서,,922,1744,63.194
15785,낙하산,스페셜 저지,10,141,12.195
15786,Send me the money,,510,890,72.136
15787,기차가 어둠을 헤치고 은하수를,,1161,5312,28.924
15788,밸런스 스톤,,179,987,28.189
15789,CTP 왕국은 한솔 왕국을 이길 수 있을까?,,296,880,42.713
15790,최종병기 활,,95,450,29.412
15791,세진이의 미팅,,503,1332,61.341
15792,A/B - 2,서브태스크스페셜 저지,1384,6193,37.055
15793,Anagrams,다국어,16,18,100.0
15794,Count,다국어,9,42,37.5
15795,Gift,다국어,2,2,100.0
15796,Magic,서브태스크다국어,6,10,66.667
15797,Particles,다국어,3,3,100.0
15798,Six,다국어,1,2,100.0
15799,Camel,스페셜 저지다국어,0,1,0.0
15800,Experience,다국어,2,3,100.0
15801,Game,다국어,1,8,50.0
15802,타노스,스페셜 저지번외,7190,25936,37.818
15803,PLAYERJINAH’S BOTTLEGROUNDS,,513,1499,39.922
15804,저거 못 타면 지각이야!!,,85,289,38.813
15805,트리 나라 관광 가이드,,273,938,38.669
15806,영우의 기숙사 청소,,91,1188,17.333
15807,*빛*영*우*,,75,420,24.917
15808,주말 여행 계획,,67,394,24.453
15809,전국시대,,418,1745,31.311
15810,풍선 공장,,723,3679,27.861
15811,복면산?!,,289,1534,26.201
15812,침략자 진아,,179,381,68.061
15813,너의 이름은 몇 점이니?,,1320,1657,87.533
15814,야바위 대장,,805,1028,87.216
15815,천재 수학자 성필,,707,2349,36.804
15816,퀘스트 중인 모험가,,130,906,21.104
15817,배수 공사,,160,617,33.684
15818,오버플로우와 모듈러,,737,1014,80.022
15819,너의 핸들은,,619,784,86.092
15820,맞았는데 왜 틀리죠?,서브태스크,1365,2219,70.072
15821,낚이고 낚아라,서브태스크,227,977,38.28
15822,Ah-Choo!,서브태스크,118,229,62.766
15823,카드 팩 구매하기,서브태스크,168,820,27.362
15824,너 봄에는 캡사이신이 맛있단다,서브태스크,1051,4888,28.692
15825,System Call,서브태스크,33,338,15.566
15826,Namje Adventure,서브태스크,13,136,16.456
15827,그날의 너,서브태스크,31,171,32.979
15828,Router,서브태스크,1970,4318,56.821
15829,Hashing,서브태스크,11476,43042,30.717
15830,싱크홀,서브태스크,110,476,33.333
15831,준표의 조약돌,서브태스크,281,1058,34.606
15832,Aku Negaraku,다국어,30,54,63.83
15833,Cheap Deliveries,다국어,6,37,22.222
15834,Eli's Curious Mind,다국어,21,47,51.22
15835,Explorace,다국어,48,66,82.759
15836,Matrix Multiplication Calculator,다국어,79,162,54.483
15837,Sum of Subrectangle Areas,다국어,42,130,42.0
15838,Wak Sani Satay,다국어,38,47,86.364
15839,Stroop Effect,다국어,5,16,33.333
15840,Super Ball,다국어,3,12,25.0
15841,Virus Outbreak,다국어,245,630,47.852
15842,Koala Game,서브태스크점수다국어언어 제한함수 구현,8,40,100.0
15843,Travelling Merchant,서브태스크다국어,17,42,50.0
15844,Land of the Rainbow Gold,서브태스크다국어언어 제한함수 구현,9,14,75.0
15845,Winning ICPC,다국어,67,90,81.707
15846,Travelling Businessmen Problem,다국어,7,18,38.889
15847,Non-Interactive Guessing Number,스페셜 저지다국어,12,70,30.769
15848,Make a Forest,다국어,18,55,62.069
15849,Parks of Jakarta,다국어,3,6,50.0
15850,Random Number Generator,스페셜 저지다국어,19,62,34.545
15851,National Disaster: Two Towers,다국어,4,21,23.529
15852,ANTS,다국어,16,34,51.613
15853,XEN 3166,스페셜 저지다국어,6,22,28.571
15854,Meeting,다국어,13,38,36.111
15855,Permutation,다국어,8,18,44.444
15856,Sacred Scarecrows,다국어,18,74,26.471
15858,Simple Arithmetic,서브태스크스페셜 저지다국어,278,1020,36.483
15859,Citations,서브태스크다국어,3,4,75.0
15860,Ninety-nine,서브태스크다국어인터랙티브,48,207,31.788
15861,Love Polygon,서브태스크다국어,8,24,50.0
15862,Martian DNA,서브태스크다국어,44,163,44.0
15863,Worm Worries,서브태스크다국어인터랙티브,2,4,66.667
15864,Alternating Current,서브태스크스페셜 저지다국어,14,51,51.852
15865,Genetics,서브태스크다국어,10,35,37.037
15866,Paths,서브태스크다국어,36,52,78.261
15867,Subway,서브태스크스페셜 저지다국어,20,118,29.412
15868,Yule Lads,서브태스크다국어,9,14,75.0
15869,IP over Avian Carriers,서브태스크다국어언어 제한함수 구현투 스텝,8,30,30.769
15870,Nordic Camping,서브태스크다국어,22,84,34.921
15871,French Fries,서브태스크스페셜 저지다국어,1,1,100.0
15872,Mysterious Array,서브태스크다국어,9,36,42.857
15873,공백 없는 A+B,,3731,8489,49.614
15874,Caesar Cipher,,404,1025,48.153
15875,Pineapple Farming,,31,324,15.979
15876,Binary Counting,,176,260,73.333
15877,Apples and Bananas,다국어,94,330,47.959
15878,Pineapple Pizza,,34,155,35.417
15879,Edge Coloring,,40,160,51.948
15880,Turf Wars,,21,48,60.0
15881,Pen Pineapple Apple Pen,,774,1720,53.862
15882,Line of Bentham,,21,91,39.623
15883,First In Last Out,,82,327,30.597
15885,고장난 시계,,218,755,37.201
15886,내 선물을 받아줘 2,,637,1153,66.702
15887,욱제는 결벽증이야!!,스페셜 저지,145,308,61.702
15888,정답은 이수근이야!!,,239,1554,22.357
15889,호 안에 수류탄이야!!,,365,1764,27.799
15890,전국 대학생 프로그래밍 대회 동아리 연합 여름 대회 2018,,2130,3213,71.597
15891,스타트링크 사무실을 파헤쳐보자,번외,665,16562,4.74
15892,사탕 줍는 로봇,,207,672,38.333
15893,가장 긴 공통부분 팰린드롬,,28,212,36.364
15894,수학은 체육과목 입니다,,10732,20828,56.514
15896,&+ +&,,156,1353,17.607
15897,잘못 구현한 에라토스테네스의 체,,717,2573,40.554
15898,피아의 아틀리에 ~신비한 대회의 연금술사~,,512,1407,50.794
15899,트리와 색깔,,450,1723,35.266
15900,나무 탈출,,1595,7041,37.336
15901,소각로,,74,471,24.104
15902,Split and Merge,,113,781,28.109
15903,카드 합체 놀이,,4719,13010,43.29
15904,UCPC는 무엇의 약자일까?,,3706,10967,40.69
15905,스텔라(STELLA)가 치킨을 선물했어요,,536,1027,63.658
15906,변신 이동 게임,,115,791,21.179
15907,Acka의 리듬 세상,,124,941,20.163
15908,복구,,87,431,25.893
15909,토르의 여행,,42,180,27.815
15910,바나나나빠나나,,60,105,67.416
15911,동전,,59,194,38.065
15912,우주선 만들기,,103,300,53.646
15913,가위 바위 보 999,점수번외,1464,23838,21.812
15915,가위 바위 보 1002,점수번외,808,11440,7.654
15916,가희는 그래플러야!!,,250,972,33.602
15917,노솔브 방지문제야!!,,1214,3138,51.814
15918,랭퍼든 수열쟁이야!!,,205,358,77.068
15919,사자는 여행왕이야!!,,84,321,35.0
15920,선로에 마네킹이야!!,,232,420,61.867
15921,수찬은 마린보이야!!,,1801,3816,55.009
15922,아우으 우아으이야!!,,1033,2128,64.042
15923,욱제는 건축왕이야!!,,673,844,87.176
15924,욱제는 사과팬이야!!,,168,461,45.902
15925,욱제는 정치쟁이야!!,,128,244,71.508
15926,현욱은 괄호왕이야!!,,514,2204,32.266
15927,회문은 회문아니야!!,,1232,3729,40.117
15928,Growing Trees,다국어,20,57,42.553
15929,The Sprawl,다국어,14,23,73.684
15930,Baby Seokhwan,다국어,13,60,30.952
15931,풀 하우스,다국어,21,157,17.949
15932,배열과 연산,서브태스크다국어,11,59,50.0
15933,행렬 곱셈,서브태스크다국어,13,94,29.545
15934,도시 계획,서브태스크다국어,8,41,42.105
15935,새로운 언어,서브태스크다국어,3,11,50.0
15936,Hypercube,다국어,6,37,75.0
15937,Rooks,스페셜 저지다국어,1,4,100.0
15938,더위 피하기,,199,1497,20.494
15939,쉬운 최단경로 문제,,27,190,17.647
15940,네트워크 해킹,,42,238,27.632
15941,TV 동물 농장,스페셜 저지,9,100,26.471
15942,Thinking Heap,스페셜 저지,220,850,34.865
15943,parentheses recover,,24,145,28.571
15944,성공,,72,289,33.18
15945,Make Similar,,120,429,37.037
15946,피아의 아틀리에 ~신비한 생명의 연금술사~,,25,107,28.736
15947,아기 석환 뚜루루 뚜루,,1122,2541,49.955
15948,간단한 문제,스페셜 저지,148,375,45.399
15949,Piet,,166,960,27.08
15953,상금 헌터,,5830,19683,37.193
15954,인형들,스페셜 저지,1720,14567,18.075
15955,부스터,,251,1738,26.788
15956,숏코딩,스페셜 저지,126,2023,13.18
15957,음악 추천,,163,1547,16.582
15958,프로도의 100일 준비,,38,504,24.837
15961,회전 초밥,,3096,12392,36.206
15962,새로운 시작,,8504,10004,88.097
15963,CASIO,,5415,9136,64.881
15964,이상한 기호,서브태스크,10801,20796,57.599
15965,K번째 소수,서브태스크,1478,5319,40.294
15966,군계일학,서브태스크,414,2647,29.362
15967,에바쿰,서브태스크,425,1873,32.92
15968,물병 잡기,서브태스크,59,500,31.551
15969,행복,서브태스크,5160,8748,72.027
15970,화살표 그리기,서브태스크,2363,6528,50.578
15971,두 로봇,서브태스크,1617,6373,36.378
15972,물탱크,서브태스크,371,2054,34.288
15973,두 박스,서브태스크,1225,5695,32.322
15974,공룡 발자국,서브태스크스페셜 저지,51,598,21.429
15975,화살표 그리기,서브태스크,1384,5613,33.197
15976,XCorr,서브태스크,447,2455,27.223
15977,조화로운 행렬,서브태스크,260,1455,27.867
15978,족보,서브태스크,56,311,24.454
15979,스승님 찾기,서브태스크,297,1225,29.849
15980,명상 방해꾼,서브태스크,129,308,55.603
15981,상자 열기,서브태스크스페셜 저지,124,423,35.028
15982,국제 소 줄서기 사진 콘테스트,서브태스크,45,179,32.609
15983,순간이동 발판,서브태스크,25,135,22.523
15984,유물 도둑,서브태스크,22,85,37.288
15985,모든 결말을 보고 싶어,서브태스크,8,25,88.889
15986,마법 목걸이,서브태스크,46,221,23.469
15987,팀 빌딩,서브태스크,24,177,24.49
